booking_id,booking_date,booking_year,booking_month,month_name,quarter,season,day_name,is_weekend,client_name,client_type,client_region,client_country,service_name,service_category,destination,agent_name,agent_team,booking_status,pax,nights,revenue,cost,margin,margin_pct,currency
BK-026240,2025-08-05,2025,8,August,3,Summer,Tuesday,0,Horizon Corp Events,Corporate,Europe,UK,Hotel Promenade Nice,Accommodation,Nice,Marie Dubois,Inbound Europe,Completed,5,4,5205.16,3888.28,1316.8799999999997,25.3,EUR
BK-026249,2025-08-05,2025,8,August,3,Summer,Tuesday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Marseille Port Tour,Tour,Marseille,Camille Moreau,Corporate,Completed,3,0,533.0,366.56,166.44,31.2,EUR
BK-026278,2025-08-05,2025,8,August,3,Summer,Tuesday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Lyon Food Tour,Tour,Lyon,Nicolas Petit,Inbound Asia,Completed,12,2,1864.19,1313.15,551.04,29.6,EUR
BK-026295,2025-08-05,2025,8,August,3,Summer,Tuesday,0,Beijing Star International,Agency,Asia-Pacific,China,Wine Tasting Bordeaux,Tour,Bordeaux,Isabelle Leroy,Inbound Europe,Completed,3,1,371.21,206.98,164.23,44.2,EUR
BK-026302,2025-08-05,2025,8,August,3,Summer,Tuesday,0,Southern Cross Holidays,Agency,Oceania,Australia,Hotel Vieux Lyon,Accommodation,Lyon,Pierre Martin,Inbound Europe,Completed,2,1,382.32,281.86,100.45999999999998,26.3,EUR
BK-026312,2025-08-05,2025,8,August,3,Summer,Tuesday,0,Voyages Lumiere,Agency,Europe,France,Nice Coastal Tour,Tour,Nice,Isabelle Leroy,Inbound Europe,Completed,10,0,1685.01,1173.05,511.96000000000004,30.4,EUR
BK-026128,2025-08-06,2025,8,August,3,Summer,Wednesday,0,Beijing Star International,Agency,Asia-Pacific,China,Hotel Le Marais,Accommodation,Paris,Thomas Roux,Inbound Americas,Completed,12,1,2504.2,1394.9,1109.2999999999997,44.3,EUR
BK-026214,2025-08-06,2025,8,August,3,Summer,Wednesday,0,Nordic Explorers AB,Agency,Europe,Sweden,City Walking Tour,Tour,Paris,Isabelle Leroy,Inbound Europe,Completed,5,0,829.73,501.4,328.33000000000004,39.6,EUR
BK-026218,2025-08-06,2025,8,August,3,Summer,Wednesday,0,Horizon Corp Events,Corporate,Europe,UK,D-Day Normandy Tour,Tour,Normandy,Isabelle Leroy,Inbound Europe,Completed,6,0,674.15,474.17,199.97999999999996,29.7,EUR
BK-026256,2025-08-06,2025,8,August,3,Summer,Wednesday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Hotel Vieux Lyon,Accommodation,Lyon,Jean-Luc Bernard,Inbound Americas,Cancelled,1,8,1791.59,1386.64,404.9499999999998,22.6,EUR
BK-026274,2025-08-06,2025,8,August,3,Summer,Wednesday,0,Beijing Star International,Agency,Asia-Pacific,China,Wine Tasting Bordeaux,Tour,Bordeaux,Isabelle Leroy,Inbound Europe,Completed,10,2,1147.78,811.13,336.65,29.3,EUR
BK-026279,2025-08-06,2025,8,August,3,Summer,Wednesday,0,Direct Client - Web,Individual,North America,USA,Hotel Le Marais,Accommodation,Paris,Pierre Martin,Inbound Europe,Completed,4,14,8661.05,5245.24,3415.8099999999995,39.4,EUR
BK-026301,2025-08-06,2025,8,August,3,Summer,Wednesday,0,Amazon Corp Travel,Corporate,North America,USA,Lyon Food Tour,Tour,Lyon,Pierre Martin,Inbound Europe,Completed,6,1,1195.01,844.28,350.73,29.3,EUR
BK-026129,2025-08-07,2025,8,August,3,Summer,Thursday,0,Beijing Star International,Agency,Asia-Pacific,China,Marseille Port Tour,Tour,Marseille,Nicolas Petit,Inbound Asia,Completed,1,1,115.5,77.05,38.45,33.3,EUR
BK-026144,2025-08-07,2025,8,August,3,Summer,Thursday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Seine River Cruise,Tour,Paris,Jean-Luc Bernard,Inbound Americas,Completed,11,2,1805.94,1376.93,429.01,23.8,EUR
BK-026175,2025-08-07,2025,8,August,3,Summer,Thursday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Versailles Day Trip,Tour,Versailles,Sophie Laurent,Inbound Asia,Completed,9,3,1306.22,947.9,358.32000000000005,27.4,EUR
BK-026182,2025-08-07,2025,8,August,3,Summer,Thursday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Private Car Service,Transfer,Multi-city,Jean-Luc Bernard,Inbound Americas,Completed,6,0,860.85,494.85,366.0,42.5,EUR
BK-026142,2025-08-08,2025,8,August,3,Summer,Friday,0,Horizon Corp Events,Corporate,Europe,UK,City Walking Tour,Tour,Paris,Thomas Roux,Inbound Americas,Completed,2,0,340.47,242.76,97.71000000000004,28.7,EUR
BK-026149,2025-08-08,2025,8,August,3,Summer,Friday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Hotel Le Marais,Accommodation,Paris,Marie Dubois,Inbound Europe,Completed,12,11,40284.57,30259.51,10025.060000000001,24.9,EUR
BK-026154,2025-08-08,2025,8,August,3,Summer,Friday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Hotel Negresco Nice,Accommodation,Nice,Pierre Martin,Inbound Europe,Completed,6,5,9723.93,6715.22,3008.71,30.9,EUR
BK-026169,2025-08-08,2025,8,August,3,Summer,Friday,0,Amazon Corp Travel,Corporate,North America,USA,Lyon Food Tour,Tour,Lyon,Camille Moreau,Corporate,Completed,11,0,1012.12,807.77,204.35000000000002,20.2,EUR
BK-026183,2025-08-08,2025,8,August,3,Summer,Friday,0,Southern Cross Holidays,Agency,Oceania,Australia,Airport Transfer,Transfer,Paris,Thomas Roux,Inbound Americas,Completed,5,0,618.31,435.55,182.75999999999993,29.6,EUR
BK-026188,2025-08-08,2025,8,August,3,Summer,Friday,0,Horizon Corp Events,Corporate,Europe,UK,Wine Tasting Bordeaux,Tour,Bordeaux,Thomas Roux,Inbound Americas,Completed,6,0,830.74,625.41,205.33000000000004,24.7,EUR
BK-026215,2025-08-08,2025,8,August,3,Summer,Friday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,D-Day Normandy Tour,Tour,Normandy,Marie Dubois,Inbound Europe,Completed,10,1,966.19,571.31,394.8800000000001,40.9,EUR
BK-026235,2025-08-08,2025,8,August,3,Summer,Friday,0,Amazon Corp Travel,Corporate,North America,USA,Seine River Cruise,Tour,Paris,Sophie Laurent,Inbound Asia,Completed,5,3,985.91,741.97,243.93999999999994,24.7,EUR
BK-026296,2025-08-08,2025,8,August,3,Summer,Friday,0,Beijing Star International,Agency,Asia-Pacific,China,Marseille Port Tour,Tour,Marseille,Thomas Roux,Inbound Americas,Completed,9,0,1250.41,983.21,267.20000000000005,21.4,EUR
BK-026306,2025-08-08,2025,8,August,3,Summer,Friday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Private Car Service,Transfer,Multi-city,Camille Moreau,Corporate,Completed,10,0,536.06,357.33,178.72999999999996,33.3,EUR
BK-026311,2025-08-08,2025,8,August,3,Summer,Friday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Provence Lavender Tour,Tour,Provence,Marie Dubois,Inbound Europe,Completed,3,2,355.38,239.71,115.66999999999999,32.5,EUR
BK-026140,2025-08-09,2025,8,August,3,Summer,Saturday,1,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,D-Day Normandy Tour,Tour,Normandy,Jean-Luc Bernard,Inbound Americas,Completed,11,0,1160.02,910.08,249.93999999999994,21.5,EUR
BK-026151,2025-08-09,2025,8,August,3,Summer,Saturday,1,Amazon Corp Travel,Corporate,North America,USA,Hotel Vieux Lyon,Accommodation,Lyon,Sophie Laurent,Inbound Asia,Completed,8,8,16223.88,10610.73,5613.15,34.6,EUR
BK-026210,2025-08-09,2025,8,August,3,Summer,Saturday,1,Roma Viaggi SRL,Agency,Europe,Italy,Provence Lavender Tour,Tour,Provence,Camille Moreau,Corporate,Completed,8,0,585.22,432.0,153.22000000000003,26.2,EUR
BK-026211,2025-08-09,2025,8,August,3,Summer,Saturday,1,Amazon Corp Travel,Corporate,North America,USA,D-Day Normandy Tour,Tour,Normandy,Isabelle Leroy,Inbound Europe,Cancelled,8,1,1260.21,952.23,307.98,24.4,EUR
BK-026217,2025-08-09,2025,8,August,3,Summer,Saturday,1,Voyages Lumiere,Agency,Europe,France,City Walking Tour,Tour,Paris,Pierre Martin,Inbound Europe,Completed,4,2,541.51,352.35,189.15999999999997,34.9,EUR
BK-026232,2025-08-09,2025,8,August,3,Summer,Saturday,1,Pacific Coast Tours,Agency,North America,USA,Hotel Vieux Lyon,Accommodation,Lyon,Jean-Luc Bernard,Inbound Americas,Completed,5,9,14035.8,10868.08,3167.7199999999993,22.6,EUR
BK-026166,2025-08-10,2025,8,August,3,Summer,Sunday,1,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Chateau Stay Bordeaux,Accommodation,Bordeaux,Nicolas Petit,Inbound Asia,Completed,9,7,10546.54,6276.66,4269.880000000001,40.5,EUR
BK-026173,2025-08-10,2025,8,August,3,Summer,Sunday,1,Maple Leaf Journeys,Agency,North America,Canada,Marseille Port Tour,Tour,Marseille,Pierre Martin,Inbound Europe,Completed,11,0,1133.27,900.4,232.87,20.5,EUR
BK-026205,2025-08-10,2025,8,August,3,Summer,Sunday,1,Direct Client - Web,Individual,North America,USA,Versailles Day Trip,Tour,Versailles,Nicolas Petit,Inbound Asia,Completed,2,0,241.89,183.09,58.79999999999998,24.3,EUR
BK-026219,2025-08-10,2025,8,August,3,Summer,Sunday,1,Swiss Premium Tours,Agency,Europe,Switzerland,D-Day Normandy Tour,Tour,Normandy,Sophie Laurent,Inbound Asia,Completed,7,0,504.89,394.79,110.09999999999997,21.8,EUR
BK-026233,2025-08-10,2025,8,August,3,Summer,Sunday,1,Horizon Corp Events,Corporate,Europe,UK,Mont Blanc Excursion,Tour,Chamonix,Nicolas Petit,Inbound Asia,Completed,8,3,663.35,481.22,182.13,27.5,EUR
BK-026265,2025-08-10,2025,8,August,3,Summer,Sunday,1,Southern Cross Holidays,Agency,Oceania,Australia,Hotel Promenade Nice,Accommodation,Nice,Camille Moreau,Corporate,Completed,1,11,1722.83,1345.67,377.15999999999985,21.9,EUR
BK-026282,2025-08-10,2025,8,August,3,Summer,Sunday,1,Direct Client - Walk-in,Individual,Europe,France,Versailles Day Trip,Tour,Versailles,Sophie Laurent,Inbound Asia,Completed,7,2,423.85,274.99,148.86,35.1,EUR
BK-026283,2025-08-10,2025,8,August,3,Summer,Sunday,1,Horizon Corp Events,Corporate,Europe,UK,City Walking Tour,Tour,Paris,Sophie Laurent,Inbound Asia,Completed,5,0,597.28,387.25,210.02999999999997,35.2,EUR
BK-026286,2025-08-10,2025,8,August,3,Summer,Sunday,1,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Lyon Food Tour,Tour,Lyon,Camille Moreau,Corporate,Completed,12,1,729.82,555.86,173.96000000000004,23.8,EUR
BK-026289,2025-08-10,2025,8,August,3,Summer,Sunday,1,Direct Client - Web,Individual,North America,USA,Airport Transfer,Transfer,Paris,Pierre Martin,Inbound Europe,Cancelled,3,0,394.88,251.44,143.44,36.3,EUR
BK-026298,2025-08-10,2025,8,August,3,Summer,Sunday,1,Nordic Explorers AB,Agency,Europe,Sweden,Marseille Port Tour,Tour,Marseille,Nicolas Petit,Inbound Asia,Completed,10,3,1892.32,1106.04,786.28,41.6,EUR
BK-026180,2025-08-11,2025,8,August,3,Summer,Monday,0,Maple Leaf Journeys,Agency,North America,Canada,Nice Coastal Tour,Tour,Nice,Sophie Laurent,Inbound Asia,Completed,9,0,1696.46,1099.54,596.9200000000001,35.2,EUR
BK-026216,2025-08-11,2025,8,August,3,Summer,Monday,0,Southern Cross Holidays,Agency,Oceania,Australia,Private Car Service,Transfer,Multi-city,Pierre Martin,Inbound Europe,Completed,3,0,356.69,275.93,80.75999999999999,22.6,EUR
BK-026237,2025-08-11,2025,8,August,3,Summer,Monday,0,Voyages Lumiere,Agency,Europe,France,Strasbourg Christmas Tour,Tour,Strasbourg,Thomas Roux,Inbound Americas,Completed,3,2,370.22,228.71,141.51000000000002,38.2,EUR
BK-026247,2025-08-11,2025,8,August,3,Summer,Monday,0,Voyages Lumiere,Agency,Europe,France,Hotel Le Marais,Accommodation,Paris,Nicolas Petit,Inbound Asia,Completed,7,7,14627.13,9770.7,4856.4299999999985,33.2,EUR
BK-026248,2025-08-11,2025,8,August,3,Summer,Monday,0,Beijing Star International,Agency,Asia-Pacific,China,Provence Lavender Tour,Tour,Provence,Camille Moreau,Corporate,Completed,2,0,134.03,105.42,28.61,21.3,EUR
BK-026257,2025-08-11,2025,8,August,3,Summer,Monday,0,Amazon Corp Travel,Corporate,North America,USA,City Walking Tour,Tour,Paris,Jean-Luc Bernard,Inbound Americas,Cancelled,4,1,321.7,208.09,113.60999999999999,35.3,EUR
BK-026267,2025-08-11,2025,8,August,3,Summer,Monday,0,Pacific Coast Tours,Agency,North America,USA,Airport Transfer,Transfer,Paris,Sophie Laurent,Inbound Asia,Cancelled,10,0,319.01,194.5,124.50999999999999,39.0,EUR
BK-026322,2025-08-11,2025,8,August,3,Summer,Monday,0,Maple Leaf Journeys,Agency,North America,Canada,Nice Coastal Tour,Tour,Nice,Marie Dubois,Inbound Europe,Completed,7,2,402.36,233.16,169.20000000000002,42.1,EUR
BK-026153,2025-08-12,2025,8,August,3,Summer,Tuesday,0,Maple Leaf Journeys,Agency,North America,Canada,Provence Lavender Tour,Tour,Provence,Nicolas Petit,Inbound Asia,Completed,12,0,939.73,690.64,249.09000000000003,26.5,EUR
BK-026158,2025-08-12,2025,8,August,3,Summer,Tuesday,0,Southern Cross Holidays,Agency,Oceania,Australia,Provence Lavender Tour,Tour,Provence,Pierre Martin,Inbound Europe,Completed,7,3,1301.6,797.99,503.6099999999999,38.7,EUR
BK-026185,2025-08-12,2025,8,August,3,Summer,Tuesday,0,Roma Viaggi SRL,Agency,Europe,Italy,Hotel Negresco Nice,Accommodation,Nice,Isabelle Leroy,Inbound Europe,Completed,3,12,10659.01,7839.35,2819.66,26.5,EUR
BK-026193,2025-08-12,2025,8,August,3,Summer,Tuesday,0,Southern Cross Holidays,Agency,Oceania,Australia,Hotel Promenade Nice,Accommodation,Nice,Pierre Martin,Inbound Europe,Cancelled,2,10,4319.5,2865.81,1453.69,33.7,EUR
BK-026220,2025-08-12,2025,8,August,3,Summer,Tuesday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Hotel Vieux Lyon,Accommodation,Lyon,Jean-Luc Bernard,Inbound Americas,Completed,12,3,11621.36,7224.87,4396.490000000001,37.8,EUR
BK-026255,2025-08-12,2025,8,August,3,Summer,Tuesday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Mont Blanc Excursion,Tour,Chamonix,Sophie Laurent,Inbound Asia,Completed,2,0,392.78,267.72,125.05999999999995,31.8,EUR
BK-026262,2025-08-12,2025,8,August,3,Summer,Tuesday,0,Direct Client - Web,Individual,North America,USA,Wine Tasting Bordeaux,Tour,Bordeaux,Pierre Martin,Inbound Europe,Completed,1,2,151.8,86.17,65.63000000000001,43.2,EUR
BK-026313,2025-08-12,2025,8,August,3,Summer,Tuesday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Seine River Cruise,Tour,Paris,Nicolas Petit,Inbound Asia,Cancelled,11,3,1196.08,824.07,372.0099999999999,31.1,EUR
BK-026316,2025-08-12,2025,8,August,3,Summer,Tuesday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Provence Lavender Tour,Tour,Provence,Pierre Martin,Inbound Europe,Completed,6,1,869.93,634.41,235.51999999999998,27.1,EUR
BK-026206,2025-08-13,2025,8,August,3,Summer,Wednesday,0,Direct Client - Walk-in,Individual,Europe,France,Chateau Stay Bordeaux,Accommodation,Bordeaux,Nicolas Petit,Inbound Asia,Completed,8,14,33586.18,20980.51,12605.670000000002,37.5,EUR
BK-026225,2025-08-13,2025,8,August,3,Summer,Wednesday,0,Andalucia Sun Tours,Agency,Europe,Spain,Strasbourg Christmas Tour,Tour,Strasbourg,Nicolas Petit,Inbound Asia,Completed,9,3,1702.8,1017.16,685.64,40.3,EUR
BK-026308,2025-08-13,2025,8,August,3,Summer,Wednesday,0,Roma Viaggi SRL,Agency,Europe,Italy,Hotel Le Marais,Accommodation,Paris,Nicolas Petit,Inbound Asia,Completed,7,2,3245.37,1847.52,1397.85,43.1,EUR
BK-026141,2025-08-14,2025,8,August,3,Summer,Thursday,0,Voyages Lumiere,Agency,Europe,France,Chateau Stay Bordeaux,Accommodation,Bordeaux,Camille Moreau,Corporate,Completed,1,1,276.82,193.05,83.76999999999998,30.3,EUR
BK-026246,2025-08-14,2025,8,August,3,Summer,Thursday,0,Roma Viaggi SRL,Agency,Europe,Italy,TGV Train Booking,Transfer,Multi-city,Sophie Laurent,Inbound Asia,Completed,2,0,85.3,61.77,23.529999999999994,27.6,EUR
BK-026270,2025-08-14,2025,8,August,3,Summer,Thursday,0,Beijing Star International,Agency,Asia-Pacific,China,TGV Train Booking,Transfer,Multi-city,Pierre Martin,Inbound Europe,Completed,10,0,1378.34,985.43,392.90999999999997,28.5,EUR
BK-026242,2025-08-15,2025,8,August,3,Summer,Friday,0,Voyages Lumiere,Agency,Europe,France,Lyon Food Tour,Tour,Lyon,Sophie Laurent,Inbound Asia,Completed,10,2,1053.73,610.33,443.4,42.1,EUR
BK-026245,2025-08-15,2025,8,August,3,Summer,Friday,0,Direct Client - Walk-in,Individual,Europe,France,TGV Train Booking,Transfer,Multi-city,Pierre Martin,Inbound Europe,Cancelled,3,0,280.76,158.3,122.45999999999998,43.6,EUR
BK-026258,2025-08-15,2025,8,August,3,Summer,Friday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,TGV Train Booking,Transfer,Multi-city,Thomas Roux,Inbound Americas,Completed,10,0,464.05,282.38,181.67000000000002,39.1,EUR
BK-026281,2025-08-15,2025,8,August,3,Summer,Friday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Hotel Vieux Lyon,Accommodation,Lyon,Camille Moreau,Corporate,Completed,12,7,13457.34,8401.82,5055.52,37.6,EUR
BK-026285,2025-08-15,2025,8,August,3,Summer,Friday,0,Direct Client - Walk-in,Individual,Europe,France,Hotel Vieux Lyon,Accommodation,Lyon,Jean-Luc Bernard,Inbound Americas,Completed,8,7,11622.76,7791.64,3831.12,33.0,EUR
BK-026148,2025-08-16,2025,8,August,3,Summer,Saturday,1,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,City Walking Tour,Tour,Paris,Thomas Roux,Inbound Americas,Completed,12,3,1530.24,941.55,588.69,38.5,EUR
BK-026160,2025-08-16,2025,8,August,3,Summer,Saturday,1,Sakura Travel Group,Agency,Asia-Pacific,Japan,TGV Train Booking,Transfer,Multi-city,Sophie Laurent,Inbound Asia,Completed,4,0,386.21,263.42,122.78999999999996,31.8,EUR
BK-026172,2025-08-16,2025,8,August,3,Summer,Saturday,1,Roma Viaggi SRL,Agency,Europe,Italy,Chateau Stay Bordeaux,Accommodation,Bordeaux,Nicolas Petit,Inbound Asia,Completed,6,14,23841.79,17584.03,6257.760000000002,26.2,EUR
BK-026189,2025-08-16,2025,8,August,3,Summer,Saturday,1,Maple Leaf Journeys,Agency,North America,Canada,Chateau Stay Bordeaux,Accommodation,Bordeaux,Nicolas Petit,Inbound Asia,Completed,4,1,1283.21,1018.31,264.9000000000001,20.6,EUR
BK-026200,2025-08-16,2025,8,August,3,Summer,Saturday,1,Sakura Travel Group,Agency,Asia-Pacific,Japan,Private Car Service,Transfer,Multi-city,Marie Dubois,Inbound Europe,Completed,8,0,586.8,324.38,262.41999999999996,44.7,EUR
BK-026192,2025-08-17,2025,8,August,3,Summer,Sunday,1,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Nice Coastal Tour,Tour,Nice,Pierre Martin,Inbound Europe,Completed,8,1,1000.14,738.8,261.34000000000003,26.1,EUR
BK-026253,2025-08-17,2025,8,August,3,Summer,Sunday,1,Amazon Corp Travel,Corporate,North America,USA,Hotel Negresco Nice,Accommodation,Nice,Camille Moreau,Corporate,Cancelled,10,10,25293.24,17355.71,7937.5300000000025,31.4,EUR
BK-026260,2025-08-17,2025,8,August,3,Summer,Sunday,1,Sakura Travel Group,Agency,Asia-Pacific,Japan,Strasbourg Christmas Tour,Tour,Strasbourg,Camille Moreau,Corporate,Completed,2,2,226.73,152.26,74.47,32.8,EUR
BK-026268,2025-08-17,2025,8,August,3,Summer,Sunday,1,Direct Client - Web,Individual,North America,USA,Marseille Port Tour,Tour,Marseille,Thomas Roux,Inbound Americas,Cancelled,8,3,814.28,507.59,306.69,37.7,EUR
BK-026271,2025-08-17,2025,8,August,3,Summer,Sunday,1,Pacific Coast Tours,Agency,North America,USA,Airport Transfer,Transfer,Paris,Camille Moreau,Corporate,Cancelled,7,0,304.94,206.99,97.94999999999999,32.1,EUR
BK-026291,2025-08-17,2025,8,August,3,Summer,Sunday,1,Andalucia Sun Tours,Agency,Europe,Spain,Strasbourg Christmas Tour,Tour,Strasbourg,Pierre Martin,Inbound Europe,Completed,1,2,106.76,62.98,43.78000000000001,41.0,EUR
BK-026174,2025-08-18,2025,8,August,3,Summer,Monday,0,Amazon Corp Travel,Corporate,North America,USA,Provence Lavender Tour,Tour,Provence,Sophie Laurent,Inbound Asia,Cancelled,3,2,488.18,347.29,140.89,28.9,EUR
BK-026201,2025-08-18,2025,8,August,3,Summer,Monday,0,Andalucia Sun Tours,Agency,Europe,Spain,Seine River Cruise,Tour,Paris,Jean-Luc Bernard,Inbound Americas,Completed,9,1,1224.51,703.4,521.11,42.6,EUR
BK-026209,2025-08-18,2025,8,August,3,Summer,Monday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Provence Lavender Tour,Tour,Provence,Sophie Laurent,Inbound Asia,Completed,8,3,651.62,409.72,241.89999999999998,37.1,EUR
BK-026223,2025-08-18,2025,8,August,3,Summer,Monday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Wine Tasting Bordeaux,Tour,Bordeaux,Pierre Martin,Inbound Europe,Completed,1,1,88.68,61.6,27.080000000000005,30.5,EUR
BK-026314,2025-08-18,2025,8,August,3,Summer,Monday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Lyon Food Tour,Tour,Lyon,Isabelle Leroy,Inbound Europe,Completed,9,1,849.38,531.57,317.80999999999995,37.4,EUR
BK-026315,2025-08-18,2025,8,August,3,Summer,Monday,0,Andalucia Sun Tours,Agency,Europe,Spain,Private Car Service,Transfer,Multi-city,Camille Moreau,Corporate,Cancelled,2,0,258.07,166.06,92.00999999999999,35.7,EUR
BK-026197,2025-08-19,2025,8,August,3,Summer,Tuesday,0,Voyages Lumiere,Agency,Europe,France,Private Car Service,Transfer,Multi-city,Isabelle Leroy,Inbound Europe,Completed,7,0,936.09,727.28,208.81000000000006,22.3,EUR
BK-026288,2025-08-19,2025,8,August,3,Summer,Tuesday,0,Horizon Corp Events,Corporate,Europe,UK,Marseille Port Tour,Tour,Marseille,Camille Moreau,Corporate,Completed,11,3,2184.54,1660.94,523.5999999999999,24.0,EUR
BK-026320,2025-08-19,2025,8,August,3,Summer,Tuesday,0,Voyages Lumiere,Agency,Europe,France,Mont Blanc Excursion,Tour,Chamonix,Pierre Martin,Inbound Europe,Completed,11,3,2092.17,1337.11,755.0600000000002,36.1,EUR
BK-026137,2025-08-20,2025,8,August,3,Summer,Wednesday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Strasbourg Christmas Tour,Tour,Strasbourg,Nicolas Petit,Inbound Asia,Completed,7,3,1164.52,739.77,424.75,36.5,EUR
BK-026198,2025-08-20,2025,8,August,3,Summer,Wednesday,0,Amazon Corp Travel,Corporate,North America,USA,Marseille Port Tour,Tour,Marseille,Sophie Laurent,Inbound Asia,Completed,10,3,1090.52,869.86,220.65999999999997,20.2,EUR
BK-026222,2025-08-20,2025,8,August,3,Summer,Wednesday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Provence Lavender Tour,Tour,Provence,Marie Dubois,Inbound Europe,Completed,7,0,977.57,715.86,261.71000000000004,26.8,EUR
BK-026304,2025-08-20,2025,8,August,3,Summer,Wednesday,0,Direct Client - Web,Individual,North America,USA,TGV Train Booking,Transfer,Multi-city,Pierre Martin,Inbound Europe,Completed,12,0,1054.41,609.02,445.3900000000001,42.2,EUR
BK-026317,2025-08-20,2025,8,August,3,Summer,Wednesday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Wine Tasting Bordeaux,Tour,Bordeaux,Isabelle Leroy,Inbound Europe,Cancelled,2,0,156.43,86.87,69.56,44.5,EUR
BK-026133,2025-08-21,2025,8,August,3,Summer,Thursday,0,Nordic Explorers AB,Agency,Europe,Sweden,Hotel Promenade Nice,Accommodation,Nice,Marie Dubois,Inbound Europe,Cancelled,5,4,6009.9,3631.47,2378.43,39.6,EUR
BK-026199,2025-08-21,2025,8,August,3,Summer,Thursday,0,Direct Client - Web,Individual,North America,USA,Hotel Vieux Lyon,Accommodation,Lyon,Jean-Luc Bernard,Inbound Americas,Completed,10,8,14503.56,8812.0,5691.5599999999995,39.2,EUR
