booking_id,booking_date,checkin_date,checkout_date,client_id,client_name,service_id,service_name,service_category,destination,agent_id,agent_name,status,pax,nights,revenue,cost,currency
BK-021463,2024-10-06,2024-10-14,2024-10-15,1,Sakura Travel Group,15,Provence Lavender Tour,Tour,Provence,4,Jean-Luc Bernard,Completed,8,0,1047.73,800.53,EUR
BK-021464,2024-10-08,2024-12-29,2024-12-30,17,Andalucia Sun Tours,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,4,0,354.25,203.41,EUR
BK-021465,2024-10-01,2024-12-17,2024-12-18,19,Amazon Corp Travel,20,Hotel Negresco Nice,Accommodation,Nice,8,Thomas Roux,Completed,6,1,1272.29,865.24,EUR
BK-021466,2024-10-12,2024-10-27,2024-10-28,13,Direct Client - Walk-in,13,Private Car Service,Transfer,Multi-city,2,Pierre Martin,Completed,10,0,322.17,248.07,EUR
BK-021467,2024-10-09,2024-12-25,2024-12-26,9,Maple Leaf Journeys,2,Airport Transfer,Transfer,Paris,4,Jean-Luc Bernard,Cancelled,10,0,646.72,464.25,EUR
BK-021468,2024-10-13,2024-10-23,2024-10-24,5,Gulf Luxury Travel,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,8,1,1227.78,945.87,EUR
BK-021469,2024-10-04,2024-10-07,2024-10-09,2,Alpine Adventures GmbH,11,D-Day Normandy Tour,Tour,Normandy,3,Sophie Laurent,Completed,12,2,1286.82,947.64,EUR
BK-021470,2024-10-21,2024-11-29,2024-12-01,11,Roma Viaggi SRL,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,2,2,312.19,217.58,EUR
BK-021471,2024-10-17,2024-12-08,2024-12-09,7,Beijing Star International,9,Lyon Food Tour,Tour,Lyon,8,Thomas Roux,Cancelled,5,1,514.21,395.53,EUR
BK-021472,2024-11-02,2024-11-25,2024-12-04,10,Seoul Wanderers Co.,8,Hotel Promenade Nice,Accommodation,Nice,8,Thomas Roux,Completed,7,9,6473.24,4594.38,EUR
BK-021473,2024-11-08,2024-12-07,2024-12-08,13,Direct Client - Walk-in,15,Provence Lavender Tour,Tour,Provence,1,Marie Dubois,Completed,10,1,1953.74,1104.81,EUR
BK-021474,2024-11-11,2024-12-10,2024-12-12,15,Horizon Corp Events,15,Provence Lavender Tour,Tour,Provence,7,Isabelle Leroy,Completed,4,2,262.81,191.54,EUR
BK-021475,2024-11-06,2025-01-19,2025-01-20,6,Southern Cross Holidays,1,City Walking Tour,Tour,Paris,5,Camille Moreau,Cancelled,10,0,748.91,503.12,EUR
BK-021476,2024-11-11,2024-12-02,2024-12-04,13,Direct Client - Walk-in,7,Nice Coastal Tour,Tour,Nice,2,Pierre Martin,Cancelled,6,2,362.45,287.83,EUR
BK-021477,2024-11-04,2024-12-29,2025-01-05,1,Sakura Travel Group,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Cancelled,1,7,727.5,468.89,EUR
BK-021478,2024-11-28,2025-01-08,2025-01-11,17,Andalucia Sun Tours,17,Strasbourg Christmas Tour,Tour,Strasbourg,3,Sophie Laurent,Completed,12,3,1158.78,850.27,EUR
BK-021479,2024-11-12,2025-01-22,2025-01-23,18,Thai Smile Holidays,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,5,1,776.83,605.26,EUR
BK-021480,2024-11-10,2024-12-18,2024-12-19,8,Nordic Explorers AB,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,4,0,516.2,400.72,EUR
BK-021481,2024-11-13,2025-01-02,2025-01-15,1,Sakura Travel Group,20,Hotel Negresco Nice,Accommodation,Nice,2,Pierre Martin,Cancelled,5,13,10363.45,7075.79,EUR
BK-021482,2024-11-05,2025-01-22,2025-01-23,11,Roma Viaggi SRL,13,Private Car Service,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,3,0,337.44,245.46,EUR
BK-021483,2024-11-03,2024-12-18,2024-12-19,16,Mumbai Getaways Pvt,7,Nice Coastal Tour,Tour,Nice,1,Marie Dubois,Completed,8,0,1470.43,1102.05,EUR
BK-021484,2024-11-02,2024-12-10,2024-12-13,17,Andalucia Sun Tours,17,Strasbourg Christmas Tour,Tour,Strasbourg,7,Isabelle Leroy,Completed,1,3,61.36,34.7,EUR
BK-021485,2024-11-21,2024-12-20,2024-12-25,11,Roma Viaggi SRL,8,Hotel Promenade Nice,Accommodation,Nice,2,Pierre Martin,Cancelled,3,5,3655.02,2146.38,EUR
BK-021486,2024-11-24,2024-12-27,2024-12-28,9,Maple Leaf Journeys,12,TGV Train Booking,Transfer,Multi-city,2,Pierre Martin,Completed,9,0,495.43,368.94,EUR
BK-021487,2024-11-04,2024-12-13,2024-12-26,10,Seoul Wanderers Co.,16,Hotel Vieux Lyon,Accommodation,Lyon,3,Sophie Laurent,Completed,6,13,6737.76,5057.99,EUR
BK-021488,2024-11-17,2024-12-05,2024-12-06,7,Beijing Star International,2,Airport Transfer,Transfer,Paris,6,Nicolas Petit,Completed,11,0,408.63,297.38,EUR
BK-021489,2024-11-17,2025-01-11,2025-01-14,11,Roma Viaggi SRL,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Cancelled,1,3,55.18,34.78,EUR
BK-021490,2024-11-11,2025-01-12,2025-01-13,2,Alpine Adventures GmbH,13,Private Car Service,Transfer,Multi-city,4,Jean-Luc Bernard,Cancelled,7,0,931.25,560.84,EUR
BK-021491,2024-11-03,2024-12-08,2024-12-13,16,Mumbai Getaways Pvt,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,5,Camille Moreau,Completed,2,5,3486.75,2584.1,EUR
BK-021492,2024-11-14,2024-12-13,2024-12-15,14,Direct Client - Web,5,Wine Tasting Bordeaux,Tour,Bordeaux,7,Isabelle Leroy,Cancelled,12,2,715.9,443.01,EUR
BK-021493,2024-11-26,2025-02-23,2025-03-07,9,Maple Leaf Journeys,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,4,Jean-Luc Bernard,Completed,7,12,13563.33,8619.57,EUR
BK-021494,2024-11-06,2025-02-04,2025-02-06,16,Mumbai Getaways Pvt,15,Provence Lavender Tour,Tour,Provence,8,Thomas Roux,Completed,4,2,236.1,152.69,EUR
BK-021495,2024-11-30,2025-01-20,2025-01-21,16,Mumbai Getaways Pvt,1,City Walking Tour,Tour,Paris,5,Camille Moreau,Cancelled,2,0,278.64,174.61,EUR
BK-021496,2024-11-02,2024-11-10,2024-11-11,11,Roma Viaggi SRL,19,Ski Package Alps,Tour,Chamonix,7,Isabelle Leroy,Completed,11,1,1392.74,836.43,EUR
BK-021497,2024-11-11,2025-01-27,2025-01-28,15,Horizon Corp Events,14,Versailles Day Trip,Tour,Versailles,4,Jean-Luc Bernard,Completed,11,1,1881.83,1296.99,EUR
BK-021498,2024-11-13,2024-12-26,2024-12-27,5,Gulf Luxury Travel,9,Lyon Food Tour,Tour,Lyon,4,Jean-Luc Bernard,Completed,5,0,954.17,637.17,EUR
BK-021499,2024-11-12,2024-11-27,2024-11-30,9,Maple Leaf Journeys,7,Nice Coastal Tour,Tour,Nice,1,Marie Dubois,Completed,3,3,389.27,290.18,EUR
BK-021500,2024-11-12,2025-02-03,2025-02-05,6,Southern Cross Holidays,14,Versailles Day Trip,Tour,Versailles,4,Jean-Luc Bernard,Completed,11,2,1171.1,750.07,EUR
BK-021501,2024-11-12,2024-12-15,2024-12-17,1,Sakura Travel Group,11,D-Day Normandy Tour,Tour,Normandy,4,Jean-Luc Bernard,Completed,5,2,688.11,545.09,EUR
BK-021502,2024-11-19,2024-12-21,2024-12-29,12,Kiwi Adventures Ltd,20,Hotel Negresco Nice,Accommodation,Nice,6,Nicolas Petit,Completed,6,8,6909.74,4934.77,EUR
BK-021503,2024-11-06,2024-11-30,2024-12-01,19,Amazon Corp Travel,2,Airport Transfer,Transfer,Paris,5,Camille Moreau,Completed,8,0,272.28,167.25,EUR
BK-021504,2024-11-28,2025-01-18,2025-01-19,17,Andalucia Sun Tours,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Cancelled,10,0,1093.88,811.44,EUR
BK-021505,2024-11-01,2024-11-10,2024-11-13,13,Direct Client - Walk-in,18,Marseille Port Tour,Tour,Marseille,3,Sophie Laurent,Completed,8,3,474.92,363.03,EUR
BK-021506,2024-11-11,2024-11-30,2024-12-03,3,Pacific Coast Tours,17,Strasbourg Christmas Tour,Tour,Strasbourg,6,Nicolas Petit,Cancelled,12,3,1531.87,946.47,EUR
BK-021507,2024-11-25,2024-12-30,2024-12-31,5,Gulf Luxury Travel,8,Hotel Promenade Nice,Accommodation,Nice,8,Thomas Roux,Completed,12,1,1737.8,1093.91,EUR
BK-021508,2024-11-28,2024-12-21,2024-12-22,5,Gulf Luxury Travel,9,Lyon Food Tour,Tour,Lyon,5,Camille Moreau,Completed,9,0,1482.28,927.0,EUR
BK-021509,2024-11-17,2025-01-06,2025-01-18,18,Thai Smile Holidays,20,Hotel Negresco Nice,Accommodation,Nice,1,Marie Dubois,Cancelled,9,12,29407.03,19118.75,EUR
BK-021510,2024-11-27,2024-12-30,2025-01-07,6,Southern Cross Holidays,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,5,Camille Moreau,Completed,8,8,19034.13,10961.75,EUR
BK-021511,2024-11-18,2025-01-16,2025-01-19,18,Thai Smile Holidays,7,Nice Coastal Tour,Tour,Nice,2,Pierre Martin,Cancelled,6,3,1100.32,638.9,EUR
BK-021512,2024-11-06,2024-11-15,2024-11-19,13,Direct Client - Walk-in,16,Hotel Vieux Lyon,Accommodation,Lyon,8,Thomas Roux,Completed,2,4,1146.62,781.86,EUR
BK-021513,2024-11-03,2024-12-11,2024-12-12,3,Pacific Coast Tours,1,City Walking Tour,Tour,Paris,2,Pierre Martin,Completed,7,1,796.42,610.68,EUR
BK-021514,2024-11-14,2024-12-06,2024-12-09,20,Swiss Premium Tours,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Cancelled,8,3,1455.87,943.87,EUR
BK-021515,2024-11-03,2025-01-07,2025-01-08,10,Seoul Wanderers Co.,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,10,1,1960.48,1387.04,EUR
BK-021516,2024-11-16,2025-01-07,2025-01-10,15,Horizon Corp Events,18,Marseille Port Tour,Tour,Marseille,1,Marie Dubois,Completed,11,3,1302.15,843.93,EUR
BK-021517,2024-11-21,2024-12-26,2024-12-28,15,Horizon Corp Events,17,Strasbourg Christmas Tour,Tour,Strasbourg,3,Sophie Laurent,Completed,6,2,710.49,456.6,EUR
BK-021518,2024-11-11,2024-12-01,2024-12-10,2,Alpine Adventures GmbH,20,Hotel Negresco Nice,Accommodation,Nice,1,Marie Dubois,Completed,10,9,11795.32,8724.01,EUR
BK-021519,2024-11-15,2024-12-16,2024-12-18,9,Maple Leaf Journeys,9,Lyon Food Tour,Tour,Lyon,3,Sophie Laurent,Completed,5,2,608.75,467.52,EUR
BK-021520,2024-11-03,2024-12-18,2024-12-19,6,Southern Cross Holidays,11,D-Day Normandy Tour,Tour,Normandy,2,Pierre Martin,Completed,9,1,602.92,416.89,EUR
BK-021521,2024-11-03,2025-01-20,2025-01-23,1,Sakura Travel Group,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,8,3,966.58,634.91,EUR
BK-021522,2024-11-07,2024-11-22,2024-11-23,13,Direct Client - Walk-in,7,Nice Coastal Tour,Tour,Nice,5,Camille Moreau,Completed,6,0,519.41,311.18,EUR
BK-021523,2024-11-10,2024-12-01,2024-12-02,11,Roma Viaggi SRL,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Completed,4,0,581.28,355.28,EUR
BK-021524,2024-11-24,2024-12-17,2024-12-18,4,Voyages Lumiere,3,Hotel Le Marais,Accommodation,Paris,3,Sophie Laurent,Completed,6,1,2015.67,1460.41,EUR
BK-021525,2024-11-25,2025-02-10,2025-02-15,19,Amazon Corp Travel,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,10,5,14300.01,10569.76,EUR
BK-021526,2024-11-08,2024-11-21,2024-11-22,12,Kiwi Adventures Ltd,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Completed,9,1,2318.81,1348.36,EUR
BK-021527,2024-11-06,2024-11-12,2024-11-17,7,Beijing Star International,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Cancelled,5,5,4503.55,3382.85,EUR
BK-021528,2024-11-26,2025-01-16,2025-01-26,17,Andalucia Sun Tours,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,7,10,15060.44,9169.07,EUR
BK-021529,2024-11-27,2025-01-05,2025-01-07,19,Amazon Corp Travel,10,Mont Blanc Excursion,Tour,Chamonix,2,Pierre Martin,Completed,1,2,149.25,116.82,EUR
BK-021530,2024-11-05,2024-12-28,2024-12-29,19,Amazon Corp Travel,15,Provence Lavender Tour,Tour,Provence,3,Sophie Laurent,Completed,11,1,594.75,449.14,EUR
BK-021531,2024-11-09,2024-11-27,2024-11-29,5,Gulf Luxury Travel,19,Ski Package Alps,Tour,Chamonix,3,Sophie Laurent,Completed,2,2,126.87,96.09,EUR
BK-021532,2024-11-09,2024-12-07,2024-12-08,14,Direct Client - Web,11,D-Day Normandy Tour,Tour,Normandy,8,Thomas Roux,Completed,9,0,1664.55,940.37,EUR
BK-021533,2024-11-07,2025-01-11,2025-01-14,4,Voyages Lumiere,16,Hotel Vieux Lyon,Accommodation,Lyon,2,Pierre Martin,Completed,3,3,2982.46,1801.06,EUR
BK-021534,2024-11-19,2025-02-06,2025-02-07,19,Amazon Corp Travel,17,Strasbourg Christmas Tour,Tour,Strasbourg,1,Marie Dubois,Completed,2,1,210.72,116.03,EUR
BK-021535,2024-11-25,2025-02-20,2025-02-21,20,Swiss Premium Tours,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Completed,5,0,444.04,291.49,EUR
BK-021536,2024-11-25,2024-12-03,2024-12-04,17,Andalucia Sun Tours,13,Private Car Service,Transfer,Multi-city,1,Marie Dubois,Cancelled,4,0,138.3,101.21,EUR
BK-021537,2024-11-01,2024-12-13,2024-12-16,17,Andalucia Sun Tours,9,Lyon Food Tour,Tour,Lyon,1,Marie Dubois,Completed,2,3,341.16,253.21,EUR
BK-021538,2024-11-28,2025-01-03,2025-01-04,14,Direct Client - Web,7,Nice Coastal Tour,Tour,Nice,1,Marie Dubois,Completed,6,1,744.24,445.81,EUR
BK-021539,2024-11-29,2024-12-13,2024-12-15,9,Maple Leaf Journeys,4,Seine River Cruise,Tour,Paris,6,Nicolas Petit,Completed,10,2,1447.04,1033.05,EUR
BK-021540,2024-11-19,2024-11-30,2024-12-10,4,Voyages Lumiere,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Cancelled,10,10,29581.78,16618.99,EUR
BK-021541,2024-11-08,2024-12-27,2024-12-28,16,Mumbai Getaways Pvt,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,6,0,1158.84,802.2,EUR
BK-021542,2024-11-27,2025-01-14,2025-01-16,18,Thai Smile Holidays,19,Ski Package Alps,Tour,Chamonix,4,Jean-Luc Bernard,Completed,7,2,376.31,260.6,EUR
BK-021543,2024-11-29,2024-12-09,2024-12-10,4,Voyages Lumiere,14,Versailles Day Trip,Tour,Versailles,2,Pierre Martin,Completed,6,0,1104.46,835.02,EUR
BK-021544,2024-11-24,2025-01-17,2025-01-20,10,Seoul Wanderers Co.,1,City Walking Tour,Tour,Paris,4,Jean-Luc Bernard,Cancelled,10,3,949.08,671.87,EUR
BK-021545,2024-11-21,2024-12-26,2025-01-03,7,Beijing Star International,20,Hotel Negresco Nice,Accommodation,Nice,3,Sophie Laurent,Completed,1,8,646.44,449.82,EUR
BK-021546,2024-11-04,2024-12-22,2024-12-24,7,Beijing Star International,7,Nice Coastal Tour,Tour,Nice,1,Marie Dubois,Completed,6,2,498.4,373.1,EUR
BK-021547,2024-11-14,2024-12-07,2024-12-08,10,Seoul Wanderers Co.,10,Mont Blanc Excursion,Tour,Chamonix,8,Thomas Roux,Cancelled,1,0,89.71,55.54,EUR
BK-021548,2024-11-11,2024-12-23,2024-12-24,4,Voyages Lumiere,12,TGV Train Booking,Transfer,Multi-city,7,Isabelle Leroy,Completed,10,0,1178.66,696.29,EUR
BK-021549,2024-11-27,2025-01-09,2025-01-11,4,Voyages Lumiere,15,Provence Lavender Tour,Tour,Provence,2,Pierre Martin,Completed,11,2,1483.48,952.99,EUR
BK-021550,2024-11-21,2024-11-22,2024-12-01,19,Amazon Corp Travel,8,Hotel Promenade Nice,Accommodation,Nice,2,Pierre Martin,Completed,12,9,20200.48,14994.66,EUR
BK-021551,2024-11-22,2024-11-26,2024-12-10,12,Kiwi Adventures Ltd,20,Hotel Negresco Nice,Accommodation,Nice,3,Sophie Laurent,Completed,2,14,9666.1,7524.74,EUR
BK-021552,2024-11-17,2025-01-05,2025-01-06,9,Maple Leaf Journeys,17,Strasbourg Christmas Tour,Tour,Strasbourg,4,Jean-Luc Bernard,Completed,10,0,890.64,621.2,EUR
BK-021553,2024-11-26,2025-01-31,2025-02-01,11,Roma Viaggi SRL,17,Strasbourg Christmas Tour,Tour,Strasbourg,6,Nicolas Petit,Completed,8,1,1016.71,610.0,EUR
BK-021554,2024-11-18,2024-11-24,2024-11-27,1,Sakura Travel Group,7,Nice Coastal Tour,Tour,Nice,4,Jean-Luc Bernard,Completed,8,3,965.79,712.64,EUR
BK-021555,2024-11-12,2025-01-22,2025-01-25,19,Amazon Corp Travel,18,Marseille Port Tour,Tour,Marseille,5,Camille Moreau,Completed,9,3,928.95,671.61,EUR
BK-021556,2024-11-17,2025-01-15,2025-01-16,7,Beijing Star International,18,Marseille Port Tour,Tour,Marseille,5,Camille Moreau,Completed,1,0,158.42,100.96,EUR
BK-021557,2024-11-30,2025-01-05,2025-01-07,2,Alpine Adventures GmbH,1,City Walking Tour,Tour,Paris,2,Pierre Martin,Completed,9,2,586.32,426.61,EUR
BK-021558,2024-11-03,2025-01-06,2025-01-07,1,Sakura Travel Group,2,Airport Transfer,Transfer,Paris,1,Marie Dubois,Completed,5,0,458.82,293.39,EUR
BK-021559,2024-11-04,2024-11-22,2024-11-24,17,Andalucia Sun Tours,7,Nice Coastal Tour,Tour,Nice,2,Pierre Martin,Completed,1,2,181.2,126.05,EUR
BK-021560,2024-11-06,2024-12-17,2024-12-18,19,Amazon Corp Travel,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,3,1,295.44,189.17,EUR
BK-021561,2024-12-04,2024-12-24,2024-12-27,2,Alpine Adventures GmbH,19,Ski Package Alps,Tour,Chamonix,2,Pierre Martin,Completed,1,3,141.82,101.45,EUR
BK-021562,2024-12-05,2025-02-19,2025-02-20,16,Mumbai Getaways Pvt,9,Lyon Food Tour,Tour,Lyon,7,Isabelle Leroy,Completed,2,0,133.2,102.72,EUR
BK-021563,2024-12-08,2024-12-29,2024-12-30,20,Swiss Premium Tours,9,Lyon Food Tour,Tour,Lyon,7,Isabelle Leroy,Cancelled,12,0,1217.02,899.72,EUR
BK-021564,2024-12-14,2024-12-24,2024-12-25,13,Direct Client - Walk-in,5,Wine Tasting Bordeaux,Tour,Bordeaux,7,Isabelle Leroy,Cancelled,12,0,1614.44,1096.31,EUR
BK-021565,2024-12-28,2025-03-20,2025-03-21,1,Sakura Travel Group,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Cancelled,2,0,99.53,59.89,EUR
BK-021566,2024-12-01,2024-12-17,2024-12-20,19,Amazon Corp Travel,14,Versailles Day Trip,Tour,Versailles,7,Isabelle Leroy,Completed,6,3,1183.57,836.09,EUR
BK-021567,2024-12-15,2025-01-16,2025-01-20,18,Thai Smile Holidays,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,4,Jean-Luc Bernard,Completed,7,4,6057.36,3482.14,EUR
BK-021568,2024-12-10,2025-01-30,2025-02-02,17,Andalucia Sun Tours,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,1,Marie Dubois,Completed,12,3,7610.4,5446.12,EUR
BK-021569,2024-12-11,2025-01-06,2025-01-07,11,Roma Viaggi SRL,17,Strasbourg Christmas Tour,Tour,Strasbourg,6,Nicolas Petit,Completed,1,0,142.21,110.34,EUR
BK-021570,2024-12-09,2024-12-30,2024-12-31,14,Direct Client - Web,17,Strasbourg Christmas Tour,Tour,Strasbourg,4,Jean-Luc Bernard,Completed,7,0,510.02,401.98,EUR
BK-021571,2024-12-03,2024-12-07,2024-12-10,6,Southern Cross Holidays,17,Strasbourg Christmas Tour,Tour,Strasbourg,8,Thomas Roux,Completed,5,3,965.12,560.33,EUR
BK-021572,2024-12-31,2025-02-17,2025-02-18,12,Kiwi Adventures Ltd,19,Ski Package Alps,Tour,Chamonix,8,Thomas Roux,Cancelled,10,0,1263.4,959.33,EUR
BK-021573,2024-12-12,2025-01-25,2025-01-26,18,Thai Smile Holidays,11,D-Day Normandy Tour,Tour,Normandy,5,Camille Moreau,Completed,10,0,1035.93,822.18,EUR
BK-021574,2024-12-20,2025-02-13,2025-02-14,11,Roma Viaggi SRL,9,Lyon Food Tour,Tour,Lyon,3,Sophie Laurent,Completed,3,1,193.21,115.84,EUR
BK-021575,2024-12-05,2025-01-08,2025-01-11,6,Southern Cross Holidays,17,Strasbourg Christmas Tour,Tour,Strasbourg,1,Marie Dubois,Completed,11,3,817.47,631.72,EUR
BK-021576,2024-12-21,2025-02-18,2025-02-25,11,Roma Viaggi SRL,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,2,Pierre Martin,Completed,11,7,19629.0,14324.23,EUR
BK-021577,2024-12-10,2025-03-01,2025-03-04,17,Andalucia Sun Tours,11,D-Day Normandy Tour,Tour,Normandy,2,Pierre Martin,Completed,4,3,264.01,169.16,EUR
BK-021578,2024-12-13,2024-12-31,2025-01-01,8,Nordic Explorers AB,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Completed,4,0,149.02,87.12,EUR
BK-021579,2024-12-08,2024-12-11,2024-12-12,4,Voyages Lumiere,1,City Walking Tour,Tour,Paris,4,Jean-Luc Bernard,Completed,2,0,184.51,115.43,EUR
BK-021580,2024-12-03,2025-01-09,2025-01-17,16,Mumbai Getaways Pvt,8,Hotel Promenade Nice,Accommodation,Nice,1,Marie Dubois,Completed,6,8,8192.19,6366.04,EUR
BK-021581,2024-12-05,2025-02-05,2025-02-06,5,Gulf Luxury Travel,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Completed,1,1,279.93,193.39,EUR
BK-021582,2024-12-30,2025-03-24,2025-04-03,19,Amazon Corp Travel,16,Hotel Vieux Lyon,Accommodation,Lyon,8,Thomas Roux,Completed,12,10,15556.14,10122.56,EUR
BK-021583,2024-12-21,2025-01-30,2025-02-01,7,Beijing Star International,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,1,2,621.19,448.96,EUR
BK-021584,2024-12-20,2025-03-10,2025-03-11,15,Horizon Corp Events,13,Private Car Service,Transfer,Multi-city,3,Sophie Laurent,Completed,12,0,1004.01,653.33,EUR
BK-021585,2024-12-14,2025-02-17,2025-02-18,15,Horizon Corp Events,1,City Walking Tour,Tour,Paris,2,Pierre Martin,Completed,2,0,284.79,176.76,EUR
BK-021586,2024-12-22,2025-02-06,2025-02-09,2,Alpine Adventures GmbH,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,2,Pierre Martin,Completed,2,3,713.33,542.73,EUR
BK-021587,2024-12-27,2024-12-29,2024-12-30,5,Gulf Luxury Travel,10,Mont Blanc Excursion,Tour,Chamonix,6,Nicolas Petit,Completed,10,1,1587.46,966.55,EUR
BK-021588,2024-12-05,2025-01-01,2025-01-02,10,Seoul Wanderers Co.,18,Marseille Port Tour,Tour,Marseille,4,Jean-Luc Bernard,Cancelled,4,0,267.02,206.61,EUR
BK-021589,2024-12-14,2025-02-04,2025-02-15,16,Mumbai Getaways Pvt,20,Hotel Negresco Nice,Accommodation,Nice,5,Camille Moreau,Completed,11,11,19722.63,15174.83,EUR
BK-021590,2024-12-02,2025-02-03,2025-02-04,20,Swiss Premium Tours,4,Seine River Cruise,Tour,Paris,6,Nicolas Petit,Completed,2,0,337.54,195.58,EUR
BK-021591,2024-12-29,2025-02-26,2025-02-27,19,Amazon Corp Travel,5,Wine Tasting Bordeaux,Tour,Bordeaux,1,Marie Dubois,Completed,4,1,496.83,313.25,EUR
BK-021592,2024-12-30,2025-03-07,2025-03-08,1,Sakura Travel Group,13,Private Car Service,Transfer,Multi-city,3,Sophie Laurent,Cancelled,7,0,463.2,279.11,EUR
BK-021593,2024-12-24,2025-02-01,2025-02-03,13,Direct Client - Walk-in,11,D-Day Normandy Tour,Tour,Normandy,4,Jean-Luc Bernard,Completed,8,2,483.03,299.62,EUR
BK-021594,2024-12-16,2025-01-30,2025-01-31,12,Kiwi Adventures Ltd,1,City Walking Tour,Tour,Paris,8,Thomas Roux,Completed,11,0,658.04,508.17,EUR
BK-021595,2024-12-16,2025-02-22,2025-02-24,9,Maple Leaf Journeys,9,Lyon Food Tour,Tour,Lyon,1,Marie Dubois,Completed,1,2,73.42,49.33,EUR
BK-021596,2024-12-17,2025-03-05,2025-03-06,9,Maple Leaf Journeys,9,Lyon Food Tour,Tour,Lyon,5,Camille Moreau,Completed,4,1,464.94,351.7,EUR
BK-021597,2024-12-14,2024-12-21,2024-12-23,18,Thai Smile Holidays,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,12,2,1425.37,826.55,EUR
BK-021598,2024-12-14,2024-12-23,2024-12-24,16,Mumbai Getaways Pvt,17,Strasbourg Christmas Tour,Tour,Strasbourg,8,Thomas Roux,Completed,11,1,913.43,690.47,EUR
BK-021599,2024-12-19,2025-02-11,2025-02-13,12,Kiwi Adventures Ltd,15,Provence Lavender Tour,Tour,Provence,3,Sophie Laurent,Completed,8,2,1475.17,1066.4,EUR
BK-021600,2024-12-21,2025-03-13,2025-03-14,11,Roma Viaggi SRL,4,Seine River Cruise,Tour,Paris,7,Isabelle Leroy,Completed,8,0,792.51,492.33,EUR
BK-021601,2024-12-26,2025-02-07,2025-02-09,11,Roma Viaggi SRL,9,Lyon Food Tour,Tour,Lyon,8,Thomas Roux,Completed,10,2,1185.16,890.99,EUR
BK-021602,2024-12-20,2024-12-28,2025-01-05,2,Alpine Adventures GmbH,16,Hotel Vieux Lyon,Accommodation,Lyon,5,Camille Moreau,Completed,11,8,22244.02,14110.44,EUR
BK-021603,2024-12-01,2024-12-11,2024-12-15,4,Voyages Lumiere,16,Hotel Vieux Lyon,Accommodation,Lyon,5,Camille Moreau,Completed,2,4,966.92,573.4,EUR
BK-021604,2024-12-06,2024-12-20,2024-12-30,18,Thai Smile Holidays,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,6,Nicolas Petit,Completed,7,10,14063.38,8182.0,EUR
BK-021605,2024-12-12,2025-01-25,2025-01-31,4,Voyages Lumiere,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,8,Thomas Roux,Completed,8,6,7581.78,5177.96,EUR
BK-021606,2024-12-05,2025-02-27,2025-02-28,10,Seoul Wanderers Co.,13,Private Car Service,Transfer,Multi-city,3,Sophie Laurent,Completed,12,0,748.31,493.47,EUR
BK-021607,2024-12-24,2025-01-11,2025-01-12,6,Southern Cross Holidays,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,1,0,91.28,50.28,EUR
